154288753479697828	2018-11-22 11:52:14.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154288767379697828	2018-11-22 11:54:33.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154288798179697828	2018-11-22 11:59:41.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154288825179697828	2018-11-22 12:04:11.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154288859979697828	2018-11-22 12:09:59.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154288873979697828	2018-11-22 12:12:19.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154288905479697828	2018-11-22 12:17:34.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154288925779697828	2018-11-22 12:20:57.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154288948879697828	2018-11-22 12:24:48.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154288982679697828	2018-11-22 12:30:26.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154288998479697828	2018-11-22 12:33:04.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154289019579697828	2018-11-22 12:36:35.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154289041379697828	2018-11-22 12:40:13.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154289063179697828	2018-11-22 12:43:51.796	97	paid			828	Lansing-East Lansing, MI	"""Mozilla/5.0 (X11; Linux x86_64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
1542892592796101790	2018-11-22 13:16:32.796	101	free			790	New Orleans-Metairie, LA	"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"""
1542892880796101790	2018-11-22 13:21:20.796	101	free			790	New Orleans-Metairie, LA	"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"""
154289288179663785	2018-11-22 13:21:21.796	63	free			785	Santa Rosa, CA	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.77.4 (KHTML, like Gecko) Version/7.0.5 Safari/537.77.4"""
154289545579632786	2018-11-22 14:04:15.796	32	free			786	New York-Newark-Jersey City, NY-NJ-PA	"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"""
154289872779623351	2018-11-22 14:58:47.796	23	free			351	Raleigh, NC	"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"""
154289904379623351	2018-11-22 15:04:03.796	23	free			351	Raleigh, NC	"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_1 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D201 Safari/9537.53"""
1542899108796101838	2018-11-22 15:05:08.796	101	free			838	New Orleans-Metairie, LA	"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"""
1542899395796101838	2018-11-22 15:09:55.796	101	free			838	New Orleans-Metairie, LA	"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"""
1542899636796101838	2018-11-22 15:13:56.796	101	free			838	New Orleans-Metairie, LA	"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"""
1542899937796101838	2018-11-22 15:18:57.796	101	free			838	New Orleans-Metairie, LA	"""Mozilla/5.0 (Windows NT 6.3; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"""
154290710079683772	2018-11-22 17:18:20.796	83	free			772	Lubbock, TX	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"""
154291026779676662	2018-11-22 18:11:07.796	76	free			662	Seattle-Tacoma-Bellevue, WA	"""Mozilla/5.0 (iPhone; CPU iPhone OS 7_1_2 like Mac OS X) AppleWebKit/537.51.2 (KHTML, like Gecko) Version/7.0 Mobile/11D257 Safari/9537.53"""
15429179057966763	2018-11-22 20:18:25.796	6	free			763	Atlanta-Sandy Springs-Roswell, GA	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
15429182457966763	2018-11-22 20:24:05.796	6	free			763	Atlanta-Sandy Springs-Roswell, GA	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
15429184387966763	2018-11-22 20:27:18.796	6	free			763	Atlanta-Sandy Springs-Roswell, GA	Mozilla/5.0 (Windows NT 6.1; WOW64; rv:32.0) Gecko/20100101 Firefox/32.0
154292469479680823	2018-11-22 22:11:34.796	80	paid			823	Portland-South Portland, ME	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.143 Safari/537.36"""
154353732779691829	2018-11-30 00:22:07.796	91	free			829	Dallas-Fort Worth-Arlington, TX	Mozilla/5.0 (compatible; MSIE 10.0; Windows NT 6.2; WOW64; Trident/6.0)
1543540121796731049	2018-11-30 01:08:41.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543540368796731049	2018-11-30 01:12:48.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543540625796731049	2018-11-30 01:17:05.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543540856796731049	2018-11-30 01:20:56.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543541072796731049	2018-11-30 01:24:32.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543541299796731049	2018-11-30 01:28:19.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543541520796731049	2018-11-30 01:32:00.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543541897796731049	2018-11-30 01:38:17.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543541993796731049	2018-11-30 01:39:53.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543542250796731049	2018-11-30 01:44:10.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543542516796731049	2018-11-30 01:48:36.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543542628796731049	2018-11-30 01:50:28.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543542935796731049	2018-11-30 01:55:35.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543543268796731049	2018-11-30 02:01:08.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543543524796731049	2018-11-30 02:05:24.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543543821796731049	2018-11-30 02:10:21.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543544154796731049	2018-11-30 02:15:54.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
1543544359796731049	2018-11-30 02:19:19.796	73	paid			1049	Tampa-St. Petersburg-Clearwater, FL	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.78.2 (KHTML, like Gecko) Version/7.0.6 Safari/537.78.2"""
154354719079686986	2018-11-30 03:06:30.796	86	free			986	La Crosse-Onalaska, WI-MN	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154354743079686986	2018-11-30 03:10:30.796	86	free			986	La Crosse-Onalaska, WI-MN	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154354758379686986	2018-11-30 03:13:03.796	86	free			986	La Crosse-Onalaska, WI-MN	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154354774179686986	2018-11-30 03:15:41.796	86	free			986	La Crosse-Onalaska, WI-MN	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
154354806979686986	2018-11-30 03:21:09.796	86	free			986	La Crosse-Onalaska, WI-MN	"""Mozilla/5.0 (Macintosh; Intel Mac OS X 10_9_4) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/37.0.2062.94 Safari/537.36"""
1543548563796241051	2018-11-30 03:29:23.796	24	paid			1051	Lake Havasu City-Kingman, AZ	"""Mozilla/5.0 (Windows NT 6.1; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/36.0.1985.125 Safari/537.36"""
